action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,MW,AlogP,HBA,HBD,PSA
,,385536,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc2c(CCC(=O)O)c(SSc3[nH]c4c(C)cccc4c3CCC(=O)O)[nH]c12,,,CHEMBL1127050,J Med Chem,1993,,,CHEMBL81664,,CHEMBL81664,5.82,0,http://www.openphacts.org/units/Nanomolar,146861,=,1,1,=,,IC50,nM,,1500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.5,468.60000000000025,6.099840000000005,4,4,106.18
,,460725,[],CHEMBL677878,Concentration required for inhibition of epidermal growth factor receptor (EGF-R) by tyrosine kinase enzyme activity,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,,,CHEMBL1134003,Bioorg Med Chem Lett,2001,"{'bei': '19.69', 'le': '0.36', 'lle': '3.90', 'sei': '6.53'}",,CHEMBL171545,,CHEMBL171545,5.82,0,http://www.openphacts.org/units/Nanomolar,333564,=,1,1,=,,IC50,nM,,1530.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.53,295.34600000000006,1.9204999999999997,6,3,88.99000000000001
,,375991,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '11.72', 'le': '0.25', 'lle': '0.73', 'sei': '6.42'}",,CHEMBL114728,,CHEMBL114728,5.8,0,http://www.openphacts.org/units/Nanomolar,308386,=,1,1,=,,IC50,nM,,1600.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.6,494.3930000000002,5.067580000000004,6,2,90.27999999999999
,,367209,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCC1C(S)=Nc2ccccc21,,,CHEMBL1127050,J Med Chem,1993,,,CHEMBL309276,,CHEMBL309276,5.79,0,http://www.openphacts.org/units/Nanomolar,146875,=,1,1,=,,IC50,nM,,1620.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.62,221.28100000000003,2.6084000000000005,2,2,49.66
,,375996,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '14.22', 'le': '0.30', 'lle': '0.66', 'sei': '7.44'}",,CHEMBL326811,,CHEMBL326811,5.79,0,http://www.openphacts.org/units/Nanomolar,308380,=,1,1,=,,IC50,nM,,1620.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.62,407.2710000000001,5.127180000000003,4,2,77.81
,,313235,[],CHEMBL676067,Inhibitory activity against epidermal growth factor receptor (EGFR),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc3ccccc23)c1O,,,CHEMBL1136802,J Med Chem,2003,"{'bei': '14.78', 'le': '0.28', 'lle': '1.53', 'sei': '5.99'}",,CHEMBL143212,,CHEMBL143212,5.77,0,http://www.openphacts.org/units/Nanomolar,275698,=,1,1,=,,IC50,nM,,1698.24,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,pIC50,,UO_0000065,,5.77,390.46400000000006,4.238580000000003,5,2,96.33999999999999
,,306533,[],CHEMBL676067,Inhibitory activity against epidermal growth factor receptor (EGFR),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,,,CHEMBL1136802,J Med Chem,2003,"{'bei': '16.25', 'le': '0.31', 'lle': '2.37', 'sei': '5.98'}",,CHEMBL333454,,CHEMBL333454,5.76,1,http://www.openphacts.org/units/Nanomolar,275700,=,1,1,=,,IC50,nM,,1737.8,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,pIC50,,UO_0000065,,5.76,354.43100000000004,3.393800000000003,5,2,96.33999999999999
,,381554,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '11.87', 'le': '0.23', 'lle': '0.23', 'sei': '6.33'}",,CHEMBL424252,,CHEMBL424252,5.72,0,http://www.openphacts.org/units/Nanomolar,308371,=,1,1,=,,IC50,nM,,1910.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.91,481.95900000000023,5.487680000000005,6,2,90.28
,,265169,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,"{'bei': '10.03', 'le': '0.18', 'lle': '-0.19', 'sei': '7.36'}",,CHEMBL338448,,CHEMBL338448,5.72,0,http://www.openphacts.org/units/Nanomolar,249318,=,1,1,=,,IC50,nM,,1900.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.9,570.6490000000002,5.906800000000007,6,1,77.72999999999999
,,143005,[],CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,,,CHEMBL1127678,J Med Chem,1994,"{'bei': '15.86', 'le': '0.29', 'lle': '1.63', 'sei': '7.17'}",,CHEMBL8095,,CHEMBL8095,5.7,0,http://www.openphacts.org/units/Nanomolar,3002,=,1,1,=,,IC50,nM,,2000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.0,359.3850000000001,4.066000000000002,5,3,79.46000000000001
,,362610,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,O=CN/C=C/c1cc(O)ccc1O,,,CHEMBL1127050,J Med Chem,1993,,,CHEMBL47986,ERBSTATIN,CHEMBL47986,5.7,0,http://www.openphacts.org/units/Nanomolar,146844,=,1,1,=,,IC50,nM,,2000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.0,179.17499999999998,0.8144999999999998,3,3,69.56
,,306537,[],CHEMBL676067,Inhibitory activity against epidermal growth factor receptor (EGFR),B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,,,CHEMBL1136802,J Med Chem,2003,"{'bei': '18.05', 'le': '0.35', 'lle': '2.38', 'sei': '6.08'}",,CHEMBL56219,,CHEMBL56219,5.68,1,http://www.openphacts.org/units/Nanomolar,275719,=,1,1,=,,IC50,nM,,2089.3,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,pIC50,,UO_0000065,,5.68,314.72800000000007,3.2968800000000007,4,3,93.35
,,405888,[],CHEMBL679944,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),B,,,BAO_0000190,BAO_0000357,single protein format,Cl.c1ccc(Nc2[nH]cnc3c4ccccc4nc2-3)cc1,,,CHEMBL1132555,J Med Chem,1999,"{'bei': '21.80', 'le': '0.39', 'lle': '1.87', 'sei': '10.59'}",,CHEMBL544640,,CHEMBL1193264,5.68,0,http://www.openphacts.org/units/Nanomolar,296371,=,1,1,=,,IC50,nM,,2110.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,2110.0,296.7610000000001,4.228100000000002,3,2,53.6
,,463211,[],CHEMBL677878,Concentration required for inhibition of epidermal growth factor receptor (EGF-R) by tyrosine kinase enzyme activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,,,CHEMBL1134003,Bioorg Med Chem Lett,2001,"{'bei': '14.31', 'le': '0.27', 'lle': '2.09', 'sei': '5.31'}",,CHEMBL168921,,CHEMBL168921,5.66,0,http://www.openphacts.org/units/Nanomolar,333565,=,1,1,=,,IC50,nM,,2200.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.2,395.4630000000002,3.5680000000000014,7,2,106.5
,,385799,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '12.11', 'le': '0.23', 'lle': '1.17', 'sei': '6.25'}",,CHEMBL118000,,CHEMBL118000,5.64,0,http://www.openphacts.org/units/Nanomolar,308381,=,1,1,=,,IC50,nM,,2290.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.29,465.91600000000017,4.469480000000003,6,2,90.28
,,383110,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '12.41', 'le': '0.24', 'lle': '0.92', 'sei': '6.24'}",,CHEMBL114490,,CHEMBL114490,5.63,0,http://www.openphacts.org/units/Nanomolar,308372,=,1,1,=,,IC50,nM,,2320.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.32,453.9050000000002,4.707480000000004,6,2,90.27999999999999
,,67808,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,,,CHEMBL1124610,J Med Chem,1989,"{'bei': '25.52', 'le': '0.51', 'lle': '4.33', 'sei': '6.23'}",,CHEMBL77030,TYRPHOSTIN 47,CHEMBL77030,5.62,0,http://www.openphacts.org/units/Nanomolar,137233,=,1,1,=,,IC50,nM,,2400.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.4,220.253,1.2908799999999998,4,3,90.27
,,287115,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,"{'bei': '10.71', 'le': '0.20', 'lle': '0.79', 'sei': '6.46'}",,CHEMBL130049,,CHEMBL130049,5.62,0,http://www.openphacts.org/units/Nanomolar,249308,=,1,1,=,,IC50,nM,,2400.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.4,524.5770000000002,4.832800000000003,7,1,86.96000000000001
,,130930,[],CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,,,CHEMBL1127678,J Med Chem,1994,"{'bei': '15.67', 'le': '0.28', 'lle': '0.93', 'sei': '7.98'}",,CHEMBL7914,,CHEMBL7914,5.6,0,http://www.openphacts.org/units/Nanomolar,2994,=,1,1,=,,IC50,nM,,2500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.5,357.4130000000001,4.674240000000003,4,3,70.22999999999999
,,65265,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c(O)c1,,,CHEMBL1124610,J Med Chem,1989,"{'bei': '22.21', 'le': '0.40', 'lle': '4.34', 'sei': '4.06'}",,CHEMBL309334,,CHEMBL309334,5.6,0,http://www.openphacts.org/units/Nanomolar,137230,=,1,1,=,,IC50,nM,,2500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.5,252.233,1.2647399999999998,6,3,137.85
,,410355,[],CHEMBL621024,Inhibition of epidermal growth factor receptor (EGF-R) autophosphorylation in A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2nccc(Oc3cccc(Br)c3)c2cc1OC,,,CHEMBL1152084,Bioorg Med Chem Lett,1997,,,CHEMBL101581,,CHEMBL101581,5.6,0,http://www.openphacts.org/units/Nanomolar,185647,=,1,1,=,,IC50,nM,,2500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.5,360.2070000000001,4.806800000000003,4,0,40.58
,,115581,[],CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,,,CHEMBL1127678,J Med Chem,1994,"{'bei': '15.50', 'le': '0.28', 'lle': '2.13', 'sei': '5.06'}",,CHEMBL267019,,CHEMBL267019,5.6,0,http://www.openphacts.org/units/Nanomolar,2993,=,1,1,=,,IC50,nM,,2500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.5,361.3570000000001,3.4686000000000003,6,5,110.69000000000001
,,332153,[],CHEMBL676067,Inhibitory activity against epidermal growth factor receptor (EGFR),B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,,,CHEMBL1136802,J Med Chem,2003,"{'bei': '18.16', 'le': '0.33', 'lle': '2.72', 'sei': '6.00'}",,CHEMBL55979,,CHEMBL55979,5.6,1,http://www.openphacts.org/units/Nanomolar,275692,=,1,1,=,,IC50,nM,,2511.89,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,pIC50,,UO_0000065,,5.6,308.337,2.8821800000000017,4,3,93.35000000000001
,,431817,[],CHEMBL677878,Concentration required for inhibition of epidermal growth factor receptor (EGF-R) by tyrosine kinase enzyme activity,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,,,CHEMBL1134003,Bioorg Med Chem Lett,2001,"{'bei': '15.83', 'le': '0.29', 'lle': '3.58', 'sei': '5.57'}",,CHEMBL169780,,CHEMBL169780,5.59,0,http://www.openphacts.org/units/Nanomolar,333578,=,1,1,=,,IC50,nM,,2540.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.54,353.4260000000002,2.0153,7,3,100.43
,,121311,[],CHEMBL679947,"Inhibition of phosphorylation of phospholipase C gamma1 by Epidermal growth factor receptor, from human A431 carcinoma cell vesicles",F,,,BAO_0000190,BAO_0000019,assay format,Clc1ncc2ncnc(Nc3ccccc3)c2n1,,,CHEMBL1130057,J Med Chem,1997,,,CHEMBL50027,,CHEMBL50027,5.59,0,http://www.openphacts.org/units/Nanomolar,89163,=,1,1,=,,IC50,nM,,2550.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,2550.0,257.684,2.8168000000000006,5,1,63.59
,,284863,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(C)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,"{'bei': '10.98', 'le': '0.20', 'lle': '0.98', 'sei': '7.19'}",,CHEMBL130163,,CHEMBL130163,5.58,0,http://www.openphacts.org/units/Nanomolar,249309,=,1,1,=,,IC50,nM,,2600.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.6,508.5780000000003,4.612900000000003,6,1,77.72999999999999
,,368901,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC(F)(F)F,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '10.98', 'le': '0.22', 'lle': '-0.02', 'sei': '6.18'}",,CHEMBL421047,,CHEMBL421047,5.58,0,http://www.openphacts.org/units/Nanomolar,308369,=,1,1,=,,IC50,nM,,2640.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.64,507.8750000000001,5.597480000000003,6,2,90.28
,,383120,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '11.95', 'le': '0.23', 'lle': '1.10', 'sei': '6.17'}",,CHEMBL114392,,CHEMBL114392,5.57,0,http://www.openphacts.org/units/Nanomolar,308378,=,1,1,=,,IC50,nM,,2700.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.7,465.9160000000002,4.469480000000003,6,2,90.28
,,454187,[],CHEMBL677878,Concentration required for inhibition of epidermal growth factor receptor (EGF-R) by tyrosine kinase enzyme activity,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCNC1,,,CHEMBL1134003,Bioorg Med Chem Lett,2001,"{'bei': '18.87', 'le': '0.35', 'lle': '3.65', 'sei': '6.26'}",,CHEMBL354033,,CHEMBL354033,5.57,0,http://www.openphacts.org/units/Nanomolar,333568,=,1,1,=,,IC50,nM,,2670.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.67,295.34600000000006,1.9204999999999997,6,3,88.99000000000001
,,401417,[],CHEMBL674693,Inhibition of Epidermal growth factor receptor (EGF-R) tyrosine kinase activity ,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,,,CHEMBL1134829,Bioorg Med Chem Lett,2001,"{'bei': '19.80', 'le': '0.36', 'lle': '3.17', 'sei': '7.21'}",,CHEMBL168266,,CHEMBL168266,5.55,0,http://www.openphacts.org/units/Nanomolar,333377,=,1,1,=,,IC50,nM,,2820.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.82,280.3310000000001,2.3763000000000005,5,2,76.96
,,394697,[],CHEMBL621024,Inhibition of epidermal growth factor receptor (EGF-R) autophosphorylation in A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC,,,CHEMBL1152084,Bioorg Med Chem Lett,1997,,,CHEMBL100714,,CHEMBL100714,5.55,0,http://www.openphacts.org/units/Nanomolar,185638,=,1,1,=,,IC50,nM,,2800.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.8,341.36700000000013,3.4078000000000017,7,1,74.73
,,353187,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '11.53', 'le': '0.24', 'lle': '0.86', 'sei': '6.14'}",,CHEMBL116857,,CHEMBL116857,5.54,0,http://www.openphacts.org/units/Nanomolar,308384,=,1,1,=,,IC50,nM,,2880.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.88,480.36600000000016,4.677480000000004,6,2,90.28
,,369989,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2c(CCC(=O)O)c(SSc3[nH]c4cc(C)ccc4c3CCC(=O)O)[nH]c2c1,,,CHEMBL1127050,J Med Chem,1993,,,CHEMBL81480,,CHEMBL81480,5.54,0,http://www.openphacts.org/units/Nanomolar,146862,=,1,1,=,,IC50,nM,,2900.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.9,468.6000000000003,6.099840000000005,4,4,106.18
,,81208,[],CHEMBL674698,Inhibition of Epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCOCC5)cc4)ccc23)c(Cl)cc1Cl,,,CHEMBL1134917,Bioorg Med Chem Lett,2002,"{'bei': '10.63', 'le': '0.21', 'lle': '-1.14', 'sei': '7.84'}",,CHEMBL322395,,CHEMBL322395,5.52,0,http://www.openphacts.org/units/Nanomolar,189216,=,1,1,=,,IC50,nM,,3000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,3000.0,519.4320000000004,6.664680000000005,6,1,70.41
,,321863,[],CHEMBL676067,Inhibitory activity against epidermal growth factor receptor (EGFR),B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccc(O)cc1,,,CHEMBL1136802,J Med Chem,2003,"{'bei': '17.79', 'le': '0.33', 'lle': '3.49', 'sei': '4.86'}",,CHEMBL143805,,CHEMBL143805,5.52,0,http://www.openphacts.org/units/Nanomolar,275707,=,1,1,=,,IC50,nM,,3019.95,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,pIC50,,UO_0000065,,5.52,310.309,2.0267799999999996,5,4,113.58
,,36518,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,,,CHEMBL1124610,J Med Chem,1989,"{'bei': '27.32', 'le': '0.50', 'lle': '4.29', 'sei': '5.10'}",,CHEMBL310798,TYRPHOSTIN 25,CHEMBL310798,5.52,0,http://www.openphacts.org/units/Nanomolar,137192,=,1,1,=,,IC50,nM,,3000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,3.0,202.16899999999998,1.2339599999999997,5,3,108.27000000000001
,,387040,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(SSc2c(CCC(=O)O)c3ccccc3n2C)c(CCC(=O)O)c2ccccc21,,,CHEMBL1127050,J Med Chem,1993,,,CHEMBL84143,,CHEMBL84143,5.51,0,http://www.openphacts.org/units/Nanomolar,146847,=,1,1,=,,IC50,nM,,3100.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,3.1,468.60000000000025,5.503800000000004,6,2,84.46000000000001
,,62149,[],CHEMBL679674,Inhibition of Epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,,,CHEMBL1132739,Bioorg Med Chem Lett,2000,"{'bei': '14.83', 'le': '0.27', 'lle': '-0.10', 'sei': '8.33'}",,CHEMBL47940,,CHEMBL47940,5.5,0,http://www.openphacts.org/units/Nanomolar,120768,=,1,1,=,,IC50,nM,,3200.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,3.2,370.4560000000002,5.587900000000003,5,1,65.96000000000001
,,401413,[],CHEMBL674693,Inhibition of Epidermal growth factor receptor (EGF-R) tyrosine kinase activity ,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CC(CO)n2cc(-c3cccc(O)c3)c3c(N)ncnc32)cc1,,,CHEMBL1134829,Bioorg Med Chem Lett,2001,"{'bei': '14.01', 'le': '0.26', 'lle': '2.30', 'sei': '5.14'}",,CHEMBL169467,,CHEMBL169467,5.47,0,http://www.openphacts.org/units/Nanomolar,333380,=,1,1,=,,IC50,nM,,3400.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,3.4,390.44300000000015,3.1708000000000007,7,3,106.42
,,330795,[],CHEMBL676067,Inhibitory activity against epidermal growth factor receptor (EGFR),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,,,CHEMBL1136802,J Med Chem,2003,"{'bei': '16.02', 'le': '0.31', 'lle': '2.99', 'sei': '5.01'}",,CHEMBL119156,,CHEMBL119156,5.47,1,http://www.openphacts.org/units/Nanomolar,275722,=,1,1,=,,IC50,nM,,3388.44,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,pIC50,,UO_0000065,,5.47,341.392,2.4803800000000016,6,2,109.22999999999999
